date,url,title,category,text_preprocessing
04/14/2020,https://health.detik.com/berita-detikhealth/d-4975955/who-tak-rekomendasikan-pemberian-vaksin-bcg-untuk-tangkal-corona,WHO Tak Rekomendasikan Pemberian Vaksin BCG untuk Tangkal Corona,health,who rekomendasi beri vaksin bcg tangkal corona
04/14/2020,https://health.detik.com/berita-detikhealth/d-4975878/10-mitos-virus-corona-yang-tak-perlu-lagi-dipercaya,10 Mitos Virus Corona yang Tak Perlu Lagi Dipercaya,health,mitos virus corona percaya
04/14/2020,https://health.detik.com/fotohealth/d-4975870/3-faktor-yang-menentukan-berat-ringannya-gejala-virus-corona,3 Faktor yang Menentukan Berat-Ringannya Gejala Virus Corona,health,faktor tentu berat ringan gejala virus corona
04/14/2020,https://health.detik.com/berita-detikhealth/d-4975867/deretan-negara-asia-yang-bersiap-antisipasi-gelombang-kedua-wabah-corona,Deretan Negara Asia yang Bersiap Antisipasi Gelombang Kedua Wabah Corona,health,deret negara asia antisipasi gelombang wabah corona
04/14/2020,https://health.detik.com/berita-detikhealth/d-4975864/lebih-baik-susu-dingin-atau-susu-hangat-ini-perbandingannya,Lebih Baik Susu Dingin atau Susu Hangat? Ini Perbandingannya,health,susu dingin susu hangat banding
04/14/2020,https://health.detik.com/sexual-health/d-4975862/5-manfaat-orgasme-menurunkan-stres-hingga-menyehatkan-jantung,"5 Manfaat Orgasme, Menurunkan Stres hingga Menyehatkan Jantung",health,manfaat orgasme turun stres sehat jantung
05/26/2020,https://health.detik.com/fotohealth/d-5029609/begini-cara-warga-california-melepas-penat-di-era-new-normal,Begini Cara Warga California Melepas Penat di Era New Normal,health,warga california lepas penat era new normal
05/26/2020,https://health.detik.com/sexual-health/d-5029498/benarkan-wanita-lebih-cepat-tidur-usai-bercinta,Benarkan Wanita Lebih Cepat Tidur Usai Bercinta?,health,benar wanita cepat tidur cinta
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029388/dokter-italia-sebut-nyeri-leher-bisa-jadi-tanda-komplikasi-virus-corona,Dokter Italia Sebut Nyeri Leher Bisa Jadi Tanda Komplikasi Virus Corona,health,dokter italia nyeri leher tanda komplikasi virus corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029465/belanda-laporkan-kasus-penularan-covid-19-dari-cerpelai-ke-manusia,Belanda Laporkan Kasus Penularan COVID-19 dari Cerpelai ke Manusia,health,belanda lapor tular covid cerpelai manusia
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029414/relawan-medis-dukung-penerapan-new-normal-tolak-pelonggaran-psbb,"Relawan Medis Dukung Penerapan New Normal, Tolak Pelonggaran PSBB",health,rawan medis dukung terap new normal tolak longgar psbb
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029367/pakai-masker-kain-ini-rekomendasi-filter-pelapis-untuk-tangkal-corona,"Pakai Masker Kain, Ini Rekomendasi Filter Pelapis untuk Tangkal Corona",health,pakai masker kain rekomendasi filter lap tangkal corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029293/ada-415-kasus-baru-penambahan-kasus-corona-indonesia-tertinggi-di-asean,"Ada 415 Kasus Baru, Penambahan Kasus Corona Indonesia Tertinggi di ASEAN",health,tambah corona indonesia tinggi asean
05/26/2020,https://health.detik.com/detiktv/d-5029326/hadapi-new-normal-ini-panduan-naik-transportasi-umum-ke-kantor,"Hadapi 'New Normal', Ini Panduan Naik Transportasi Umum ke Kantor",health,hadap new normal pandu transportasi kantor
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029236/era-new-normal-ini-panduan-cegah-corona-sepulang-dari-kantor,"Era New Normal, Ini Panduan Cegah Corona Sepulang dari Kantor",health,era new normal pandu cegah corona pulang kantor
05/26/2020,https://health.detik.com/detiktv/d-5029349/gerah-kenapa-musim-kemarau-kali-ini-terasa-panas-banget,Gerah! Kenapa Musim Kemarau Kali Ini Terasa Panas Banget?,health,gerah musim kemarau kali panas banget
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029218/duterte-tak-akan-buka-sekolah-selama-belum-ada-vaksin-corona,Duterte Tak Akan Buka Sekolah Selama Belum Ada Vaksin Corona,health,duterte buka sekolah vaksin corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029095/sebaran-pasien-virus-corona-di-indonesia-5877-sembuh-1418-meninggal,"Sebaran Pasien Virus Corona di Indonesia, 5.877 Sembuh, 1.418 Meninggal",health,sebar pasien virus corona indonesia sembuh tinggal
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029055/10-wilayah-indonesia-dengan-penambahan-kasus-corona-terbanyak-26-mei,10 Wilayah Indonesia dengan Penambahan Kasus Corona Terbanyak 26 Mei,health,wilayah indonesia tambah corona mei
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029048/tembus-23265-pasien-positif-corona-ini-sebaran-kasus-baru-di-indonesia,"Tembus 23.265 Pasien Positif Corona, Ini Sebaran Kasus Baru di Indonesia",health,tembus pasien positif corona sebar indonesia
05/26/2020,https://health.detik.com/berita-detikhealth/d-5029027/update-corona-di-indonesia26-mei23165-positif5877-sembuh1418-meninggal,"Update Corona di IndonesiaÂ 26 Mei:Â 23.165 Positif,Â 5.877 Sembuh,Â 1.418 Meninggal",health,update corona indonesia mei positif sembuh tinggal
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028990/anak-di-bawah-2-tahun-tak-perlu-pakai-masker-ini-risikonya,"Anak di Bawah 2 Tahun Tak Perlu Pakai Masker, Ini Risikonya",health,anak pakai masker risiko
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028964/hadapi-new-normal-cegah-covid-19-dengan-proteksi-dari-grab-mega-life,"Hadapi New Normal, Cegah COVID-19 dengan Proteksi dari Grab-Mega Life",health,hadap new normal cegah covid proteksi grab mega life
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028918/panduan-new-normal-naik-transportasi-umum-di-tengah-pandemi-corona,Panduan 'New Normal' Naik Transportasi Umum di Tengah Pandemi Corona,health,pandu new normal transportasi pandemi corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028873/masker-kain-dilapis-tisu-ngehits-di-era-new-normal-efektif-tangkal-corona,"Masker Kain Dilapis Tisu Ngehits di Era New Normal, Efektif Tangkal Corona?",health,masker kain lap tisu ngehits era new normal efektif tangkal corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028850/kalap-makan-saat-lebaran-maafkan-dirimu-dengan-cara-ini,"Kalap Makan Saat Lebaran, Maafkan Dirimu dengan Cara Ini",health,kalap makan lebaran maaf diri
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028828/5-gejala-aneh-virus-corona-mulai-dari-infeksi-jantung-hingga-radang-otak,"5 Gejala Aneh Virus Corona, Mulai dari Infeksi Jantung hingga Radang Otak",health,gejala aneh virus corona infeksi jantung radang otak
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028799/kisah-unik-wanita-yang-mendapat-tangan-dari-donor-pria,Kisah Unik Wanita yang Mendapat Tangan dari Donor Pria,health,kisah unik wanita tangan donor pria
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028752/duh-banyak-yang-cari-herd-immunity-dan-mengaku-tak-takut-tertular-corona,Duh! Banyak yang Cari Herd Immunity dan Mengaku Tak Takut Tertular Corona,health,duh cari herd immunity aku takut tular corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028526/3-cara-cepat-turunkan-kadar-kolesterol-setelah-lebaran,3 Cara Cepat Turunkan Kadar Kolesterol Setelah Lebaran,health,cepat turun kadar kolesterol lebaran
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028692/efek-samping-terlalu-banyak-memakan-daging-saat-lebaran-meat-sweat,Efek Samping Terlalu Banyak Memakan Daging saat Lebaran: 'Meat Sweat',health,efek samping makan daging lebaran meat sweat
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028639/mal-segera-dibuka-5-juni-amankah-dari-risiko-penularan,"Mal Segera Dibuka 5 Juni, Amankah dari Risiko Penularan?",health,mal buka juni aman risiko tular
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028610/studi-sebut-mutasi-virus-corona-tak-tingkatkan-penularannya,Studi Sebut Mutasi Virus Corona Tak Tingkatkan Penularannya,health,studi mutasi virus corona tingkat tular
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028528/ilmuwan-inggris-kembangkan-inhaler-untuk-cegah-gejala-corona,Ilmuwan Inggris Kembangkan Inhaler untuk Cegah Gejala Corona,health,ilmuwan inggris kembang inhaler cegah gejala corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028479/lab-wuhan-punya-tiga-jenis-virus-corona-dari-kelelawar-beda-dari-covid-19,"Lab Wuhan Punya Tiga Jenis Virus Corona dari Kelelawar, Beda dari COVID-19",health,lab wuhan jenis virus corona kelelawar beda covid
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028426/diwajibkan-menkes-ketahui-batasan-konsumsi-vitamin-c-dalam-sehari,"Diwajibkan Menkes, Ketahui Batasan Konsumsi Vitamin C dalam Sehari",health,wajib menkes tahu batas konsumsi vitamin hari
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028393/panduan-kemenkes-soal-new-normal-di-tengah-pandemi-corona-untuk-pekerja,Panduan Kemenkes soal New Normal di Tengah Pandemi Corona untuk Pekerja,health,pandu kemenkes new normal pandemi corona kerja
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028339/who-setop-sementara-uji-coba-hydroxychloroquine-untuk-pasien-corona,WHO Setop Sementara Uji Coba Hydroxychloroquine untuk Pasien Corona,health,who setop uji coba hydroxychloroquine pasien corona
05/26/2020,https://health.detik.com/berita-detikhealth/d-5028312/who-ingatkan-puncak-kedua-corona-di-negara-yang-kasusnya-menurun,WHO Ingatkan 'Puncak Kedua' Corona di Negara yang Kasusnya Menurun,health,who ingat puncak corona negara kasus turun
02/29/2020,https://health.detik.com/sexual-health/d-4920188/cara-terbaik-memuaskan-pria-agar-sesi-bercinta-lebih-panas-diakhir-pekan,Cara Terbaik Memuaskan Pria Agar Sesi Bercinta Lebih Panas Diakhir Pekan,health,baik muas pria sesi cinta panas akhir pekan
02/29/2020,https://health.detik.com/sexual-health/d-4920151/masturbasi-dengan-kulit-pisang-pria-ini-hampir-meninggal,"Masturbasi Dengan Kulit Pisang, Pria Ini Hampir Meninggal",health,masturbasi kulit pisang pria tinggal
02/29/2020,https://health.detik.com/detiktv/d-4920224/ahli-kesehatan-khawatir-rs-di-indonesia-belum-siap-hadapi-corona,Ahli Kesehatan Khawatir RS di Indonesia Belum Siap Hadapi Corona,health,ahli sehat khawatir indonesia hadap corona
02/29/2020,https://health.detik.com/berita-detikhealth/d-4920181/korsel-laporkan-lebih-dari-800-kasus-baru-covid-19-dalam-24-jam,Korsel Laporkan Lebih dari 800 Kasus Baru COVID-19 dalam 24 Jam,health,korsel lapor covid jam
02/29/2020,https://health.detik.com/berita-detikhealth/d-4920125/klarifikasi-dinkes-dki-soal-pasien-covid-19-di-jakarta,Klarifikasi Dinkes DKI soal Pasien COVID-19 di Jakarta,health,klarifikasi dinkes dki pasien covid jakarta
02/29/2020,https://health.detik.com/berita-detikhealth/d-4920093/hoax-virus-corona-merajalela-kenapa-orang-mudah-percaya-berita-bohong,"Hoax Virus Corona Merajalela, Kenapa Orang Mudah Percaya Berita Bohong?",health,hoax virus corona rajalela orang mudah percaya berita bohong
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919988/studi-kecanduan-smartphone-sama-bahayanya-dengan-ketagihan-narkoba,Studi: Kecanduan Smartphone Sama Bahayanya dengan Ketagihan Narkoba,health,studi candu smartphone bahaya tagih narkoba
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919934/viral-6-kota-zona-kuning-corona-di-ri-kemenkes-pastikan-hoax,"Viral 6 Kota Zona Kuning Corona di RI, Kemenkes Pastikan Hoax",health,viral kota zona kuning corona kemenkes pasti hoax
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919875/suspek-corona-rspi-rujukan-rs-pondok-indah-negatif-dan-sudah-dipulangkan,Suspek Corona RSPI Rujukan RS Pondok Indah Negatif dan Sudah Dipulangkan,health,suspek corona rspi rujuk pondok indah negatif pulang
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919702/ada-di-50-negara-who-naikkan-risiko-penyebaran-covid-19-ke-level-tertinggi,"Ada di 50 Negara, WHO Naikkan Risiko Penyebaran COVID-19 ke Level Tertinggi",health,negara who naik risiko sebar covid level tinggi
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919711/viral-136-pasien-ri-dalam-pengawasan-virus-corona-ini-faktanya,"Viral 136 Pasien RI dalam Pengawasan Virus Corona, Ini Faktanya",health,viral pasien awas virus corona fakta
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919689/ini-yang-harus-diperhatikan-untuk-produksi-obat-herbal,Ini yang Harus Diperhatikan untuk Produksi Obat Herbal,health,perhati produksi obat herbal
02/29/2020,https://health.detik.com/true-story/d-4919666/gadis-ini-meninggal-semenit-setelah-operasi-amandel,Gadis Ini Meninggal 'Semenit' Setelah Operasi Amandel,health,gadis tinggal menit operasi amandel
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919595/terbang-via-bali-wn-selandia-baru-positif-covid-19,"Terbang Via Bali, WN Selandia Baru Positif Covid-19",health,terbang via bal selandia positif covid
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919565/ri-masih-bebas-corona-kemenkes-periksa-143-spesimen-semuanya-negatif,"RI Masih Bebas Corona! Kemenkes Periksa 143 Spesimen, Semuanya Negatif",health,bebas corona kemenkes periksa spesimen negatif
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919555/cegah-virus-corona-perhatikan-ini-untuk-tingkatkan-daya-tahan-tubuh,"Cegah Virus Corona, Perhatikan Ini untuk Tingkatkan Daya Tahan Tubuh",health,cegah virus corona perhati tingkat daya tahan tubuh
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919529/inggris-ungkap-kematian-pertama-virus-corona-korban-penumpang-kapal-diamond-princess,"Inggris Ungkap Kematian Pertama Virus Corona, Korban Penumpang Kapal Diamond Princess",health,inggris mati virus corona korban tumpang kapal diamond princess
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919486/terpopuler-waspada-dokter-sebut-virus-corona-bisa-menular-dalam-15-menit,Terpopuler: Waspada! Dokter Sebut Virus Corona Bisa Menular dalam 15 Menit,health,populer waspada dokter virus corona tular menit
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919475/hayo-minum-es-terus-hati-hati-dampak-kesehatan-ini-bisa-terjadi-pada-kamu,Hayo Minum Es Terus! Hati-hati Dampak Kesehatan Ini Bisa Terjadi Pada Kamu,health,hayo minum hati hati dampak sehat
02/29/2020,https://health.detik.com/berita-detikhealth/d-4919462/wakil-presiden-iran-masoumeh-ebtekar-positif-covid-19,Wakil Presiden Iran Masoumeh Ebtekar Positif COVID-19,health,wakil presiden iran masoumeh ebtekar positif covid
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021411/sempat-sebut-virus-corona-hoax-pria-ini-malah-positif-terinfeksi,"Sempat Sebut Virus Corona Hoax, Pria Ini Malah Positif Terinfeksi",health,virus corona hoax pria positif infeksi
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021352/kapan-pasien-jantung-boleh-datang-ke-rumah-sakit-saat-pandemi-corona,Kapan Pasien Jantung Boleh Datang ke Rumah Sakit Saat Pandemi Corona?,health,pasien jantung rumah sakit pandemi corona
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021304/jangan-langsung-makan-berat-usai-buka-puasa-ini-waktu-idealnya,"Jangan Langsung Makan Berat Usai Buka Puasa, Ini Waktu Idealnya",health,langsung makan berat buka puasa ideal
05/19/2020,https://health.detik.com/fotohealth/d-5021229/pengujian-spesimen-covid-19-terus-dikebut,Pengujian Spesimen COVID-19 Terus Dikebut,health,uji spesimen covid kebut
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021212/catat-syarat-aman-konsumsi-junk-food-saat-buka-puasa-menurut-dokter-gizi,Catat Syarat Aman Konsumsi Junk Food Saat Buka Puasa Menurut Dokter Gizi,health,catat syarat aman konsumsi junk food buka puasa dokter gizi
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021207/bunda-bijak-memberikan-hufagripp-sesuai-dengan-gejalanya,Bunda Bijak Memberikan Hufagripp Sesuai dengan Gejalanya,health,bunda bijak hufagripp sesuai gejala
05/19/2020,https://health.detik.com/diet/d-5021170/4-tips-sehat-agar-tak-kalap-makan-saat-buka-puasa,4 Tips Sehat Agar Tak Kalap Makan Saat Buka Puasa,health,tips sehat kalap makan buka puasa
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021164/pasien-positif-corona-keliaran-pakai-masker-tak-jamin-putus-penularan-covid-19,Pasien Positif Corona Keliaran Pakai Masker Tak Jamin Putus Penularan COVID-19,health,pasien positif corona keliar pakai masker jamin putus tular covid
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021139/bpom-dukung-masyarakat-konsumsi-obat-herbal-untuk-cegah-virus-corona,BPOM Dukung Masyarakat Konsumsi Obat Herbal untuk Cegah Virus Corona,health,bpom dukung masyarakat konsumsi obat herbal cegah virus corona
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021100/tes-corona-ri-tembus-target-10-ribu-negara-lain-bagaimana,"Tes Corona RI Tembus Target 10 Ribu, Negara Lain Bagaimana?",health,tes corona tembus target ribu negara
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021060/sebaran-486-kasus-baru-positif-virus-corona-di-indonesia-19-mei,Sebaran 486 Kasus Baru Positif Virus Corona di Indonesia 19 Mei,health,sebar positif virus corona indonesia mei
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021043/sebaran-pasien-virus-corona-di-indonesia-4467-sembuh-1221-meninggal,"Sebaran Pasien Virus Corona di Indonesia, 4.467 Sembuh, 1.221 Meninggal",health,sebar pasien virus corona indonesia sembuh tinggal
05/19/2020,https://health.detik.com/berita-detikhealth/d-5021024/10-wilayah-indonesia-dengan-penambahan-kasus-corona-terbanyak-19-mei,10 Wilayah Indonesia dengan Penambahan Kasus Corona Terbanyak 19 Mei,health,wilayah indonesia tambah corona mei
05/19/2020,https://health.detik.com/berita-detikhealth/d-5020977/menanti-bukti-antivirus-eucalyptus-lenyapkan-corona-dari-muka-bumi,Menanti Bukti 'Antivirus' Eucalyptus Lenyapkan Corona dari Muka Bumi,health,bukti antivirus eucalyptus lenyap corona muka bumi
05/19/2020,https://health.detik.com/detiktv/d-5021017/dirjen-who-pandemi-corona-lebih-dari-sekadar-krisis-kesehatan,Dirjen WHO: Pandemi Corona Lebih dari Sekadar Krisis Kesehatan,health,dirjen who pandemi corona krisis sehat
05/19/2020,https://health.detik.com/berita-detikhealth/d-5020926/update-corona-di-indonesia-19-mei18496-positif4467-sembuh1221-meninggal,"Update Corona di Indonesia 19 Mei:Â 18.496 Positif,Â 4.467 Sembuh,Â 1.221 Meninggal",health,update corona indonesia mei positif sembuh tinggal
